
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
14830,,Surface,5,Image 1,1,2873,
16167,,Surface,5,Image 1,1,2874,
6959,,Surface,5,Image 1,1,2875,
10635,,Surface,5,Image 1,1,2876,
30400,,Surface,5,Image 1,1,2877,
12245,,Surface,5,Image 1,1,2878,
8747,,Surface,5,Image 1,1,2879,
20419,,Surface,5,Image 1,1,2880,
7242,,Surface,5,Image 1,1,2881,
10288,,Surface,5,Image 1,1,2882,
7911,,Surface,5,Image 1,1,2883,
11974,,Surface,5,Image 1,1,2884,
45503,,Surface,5,Image 1,1,2885,
9123,,Surface,5,Image 1,1,2886,
15374,,Surface,5,Image 1,1,2887,
45838,,Surface,5,Image 1,1,2888,
7807,,Surface,5,Image 1,1,2889,
8293,,Surface,5,Image 1,1,2890,
10188,,Surface,5,Image 1,1,2891,
13063,,Surface,5,Image 1,1,2892,
6368,,Surface,5,Image 1,1,2893,
6445,,Surface,5,Image 1,1,2894,
44004,,Surface,5,Image 1,1,2895,
18159,,Surface,5,Image 1,1,2896,
18640,,Surface,5,Image 1,1,2897,
6690,,Surface,5,Image 1,1,2898,
65819,,Surface,5,Image 1,1,2899,
47486,,Surface,5,Image 1,1,2900,
21324,,Surface,5,Image 1,1,2901,
43363,,Surface,5,Image 1,1,2902,
12329,,Surface,5,Image 1,1,2903,
43903,,Surface,5,Image 1,1,2904,
34915,,Surface,5,Image 1,1,2905,
11041,,Surface,5,Image 1,1,2906,
48847,,Surface,5,Image 1,1,2907,
12638,,Surface,5,Image 1,1,2908,
18910,,Surface,5,Image 1,1,2909,
12871,,Surface,5,Image 1,1,2910,
14638,,Surface,5,Image 1,1,2911,
13249,,Surface,5,Image 1,1,2912,
55746,,Surface,5,Image 1,1,2913,
137474,,Surface,5,Image 1,1,2914,
9799,,Surface,5,Image 1,1,2915,
30422,,Surface,5,Image 1,1,2916,
41792,,Surface,5,Image 1,1,2917,
16948,,Surface,5,Image 1,1,2918,
10649,,Surface,5,Image 1,1,2919,
20112,,Surface,5,Image 1,1,2920,
33640,,Surface,5,Image 1,1,2921,
19035,,Surface,5,Image 1,1,2922,
12774,,Surface,5,Image 1,1,2923,
99834,,Surface,5,Image 1,1,2924,
29631,,Surface,5,Image 1,1,2925,
6961,,Surface,5,Image 1,1,2926,
61828,,Surface,5,Image 1,1,2927,
61618,,Surface,5,Image 1,1,2928,
15681,,Surface,5,Image 1,1,2929,
20462,,Surface,5,Image 1,1,2930,
52592,,Surface,5,Image 1,1,2931,
47040,,Surface,5,Image 1,1,2932,
70300,,Surface,5,Image 1,1,2933,
11855,,Surface,5,Image 1,1,2934,
19518,,Surface,5,Image 1,1,2935,
10207,,Surface,5,Image 1,1,2936,
8902,,Surface,5,Image 1,1,2937,
36088,,Surface,5,Image 1,1,2938,
11234,,Surface,5,Image 1,1,2939,
87023,,Surface,5,Image 1,1,2940,
12716,,Surface,5,Image 1,1,2941,
12189,,Surface,5,Image 1,1,2942,
50460,,Surface,5,Image 1,1,2943,
23099,,Surface,5,Image 1,1,2944,
7563,,Surface,5,Image 1,1,2945,
21334,,Surface,5,Image 1,1,2946,
32986,,Surface,5,Image 1,1,2947,
8765,,Surface,5,Image 1,1,2948,
16936,,Surface,5,Image 1,1,2949,
12122,,Surface,5,Image 1,1,2950,
11725,,Surface,5,Image 1,1,2951,
30265,,Surface,5,Image 1,1,2952,
10980,,Surface,5,Image 1,1,2953,
71785,,Surface,5,Image 1,1,2954,
158277,,Surface,5,Image 1,1,2955,
19278,,Surface,5,Image 1,1,2956,
12966,,Surface,5,Image 1,1,2957,
59962,,Surface,5,Image 1,1,2958,
83729,,Surface,5,Image 1,1,2959,
28397,,Surface,5,Image 1,1,2960,
23367,,Surface,5,Image 1,1,2961,
28470,,Surface,5,Image 1,1,2962,
93071,,Surface,5,Image 1,1,2963,
8062,,Surface,5,Image 1,1,2964,
248888,,Surface,5,Image 1,1,2965,
25498,,Surface,5,Image 1,1,2966,
13932,,Surface,5,Image 1,1,2967,
12722,,Surface,5,Image 1,1,2968,
1760,,Surface,5,Image 1,1,2969,
116647,,Surface,5,Image 1,1,2970,
16170,,Surface,5,Image 1,1,2971,
24008,,Surface,5,Image 1,1,2972,
31091,,Surface,5,Image 1,1,2973,
52240,,Surface,5,Image 1,1,2974,
19089,,Surface,5,Image 1,1,2975,
54683,,Surface,5,Image 1,1,2976,
51643,,Surface,5,Image 1,1,2977,
17272,,Surface,5,Image 1,1,2978,
10998,,Surface,5,Image 1,1,2979,
75811,,Surface,5,Image 1,1,2980,
12751,,Surface,5,Image 1,1,2981,
13352,,Surface,5,Image 1,1,2982,
144620,,Surface,5,Image 1,1,2983,
208148,,Surface,5,Image 1,1,2984,
49446,,Surface,5,Image 1,1,2985,
49338,,Surface,5,Image 1,1,2986,
46860,,Surface,5,Image 1,1,2987,
14953,,Surface,5,Image 1,1,2988,
65830,,Surface,5,Image 1,1,2989,
38361,,Surface,5,Image 1,1,2990,
25422,,Surface,5,Image 1,1,2991,
180886,,Surface,5,Image 1,1,2992,
53979,,Surface,5,Image 1,1,2993,
13794,,Surface,5,Image 1,1,2994,
57321,,Surface,5,Image 1,1,2995,
