
Center of Image Mass Ch=5 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,ID,
50480.4,35934.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3087,
50334.7,36008.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3088,
50295.5,36085.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3089,
50347.4,36007.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3090,
50402.3,35949.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3091,
50108.6,36248.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3092,
50457.7,35898.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3093,
50444.3,35923.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3094,
50252.3,36121.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3095,
49877.4,36494.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3096,
49847.6,36529.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3097,
49888.3,36481.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3098,
50350.4,36030.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3099,
50145.3,36169.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3100,
49820.6,36489.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3101,
49967.7,36347.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3102,
50175.5,36136.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3103,
49842.4,36495.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3104,
50080.8,36242.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3105,
50107.3,36220.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3106,
49852.5,36469.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3107,
50033,36295.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3108,
50428.9,35904,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3109,
49985.3,36344.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3110,
50001.5,36327.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3111,
50024.1,36307.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3112,
50325,36021.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3113,
50369.3,35961.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3114,
50140.5,36196,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3115,
49853.1,36494.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3116,
49969.1,36303.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3117,
50379.7,35901.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3118,
49856.3,36418.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3119,
50098.8,36186.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3120,
50081.7,36196.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3121,
50190.4,36101.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3122,
49978.4,36304,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3123,
49919.2,36372.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3124,
50136.7,36149.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3125,
50108.7,36187,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3126,
50008.3,36293.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3127,
50209.2,36100,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3128,
49989.8,36317,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3129,
50384.6,35923.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3130,
50291.2,36015,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3131,
49833.7,36476.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3132,
49875.9,36362.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3133,
50356.5,35879.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3134,
50347.2,35902.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3135,
50080.3,36173.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3136,
49868.5,36374.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3137,
50049.1,36206.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3138,
50357.1,35898.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3139,
49882.1,36369.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3140,
50158.4,36094.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3141,
49848.5,36409.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3142,
50099.8,36173.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3143,
50191.9,36074.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3144,
50046.6,36249.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3145,
49893.9,36377.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3146,
49845.1,36366.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3147,
50022.2,36231.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3148,
49853.4,36358,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3149,
49909,36303.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3150,
50154.8,36061.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3151,
49997.9,36230.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3152,
49827.8,36388,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3153,
50136.2,36087.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3154,
50183.2,36040.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3155,
50055.7,36167.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3156,
50249.7,36059.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3157,
49827.6,36395.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3158,
49890.2,36344,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3159,
49978.9,36251.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3160,
49814.3,36410.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3161,
49989.8,36248.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3162,
49974.9,36273.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3163,
50168.3,36021.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3164,
50050,36139.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3165,
50010.2,36164.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3166,
49956.1,36247.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3167,
50130.8,36053.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3168,
50282.1,35917.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3169,
49872.9,36319.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3170,
49885.5,36305.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3171,
49899.7,36297.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3172,
50229.5,36004.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3173,
50048.7,36087.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3174,
50124,36020,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3175,
49863.6,36281.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3176,
49816.7,36333.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3177,
49945.5,36207.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3178,
50260.7,35913.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3179,
49956.4,36203.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3180,
50216.8,35956.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3181,
49983.8,36184.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3182,
50198.3,36012.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3183,
50150.1,36015.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3184,
49937,36229.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3185,
49851.3,36255.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3186,
49894.4,36219.2,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3187,
50001.8,36116.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3188,
50011.7,36123.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3189,
50111.7,36007.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3190,
49984.9,36151.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3191,
50236.2,35924.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3192,
49852.1,36280.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3193,
50151,35994,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3194,
50120.7,35955.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3195,
50190.4,35923.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3196,
50162.7,35947.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3197,
50089.1,35990,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3198,
49973.8,36108.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3199,
49964.5,36117.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3200,
50060.8,36021.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3201,
50083.4,35996,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3202,
50091.8,36002.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3203,
49968.1,36132.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3204,
49913.2,36188.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3205,
49980.7,36120.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3206,
49843.5,36255,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3207,
49991.1,36114.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3208,
49957.3,36038.9,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3209,
50068.9,35926.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3210,
50025,35974.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3211,
49876.4,36124.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3212,
50025.9,35985.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3213,
49997.2,36024.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3214,
49886,36148.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3215,
50061.9,35978.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3216,
50109.6,35939.6,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3217,
50102.4,35938.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3218,
50140.9,35900.4,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3219,
50152.8,35898.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3220,
50055.8,35999.1,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3221,
49887.8,36175.3,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3222,
49855.3,36200.5,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3223,
49847.8,36210.7,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3224,
49896.2,36167.8,0.5,um,Surface,5,Center of Image Mass,Image 1,1,3225,
