Area, CD68/CD163405S, HLA-DR488, CD45568, Hematoxylin, Position X, Position Y, Sphericity, Volume
80.9342, 79.6458, 71.9167, 21.3403, 135.056, 50465.6, 36274, 0.793267, 48.3729
55.3863, 75.7396, 47.6458, 39.3438, 140.438, 50285.2, 36387.7, 0.83555, 29.603
360.784, 59.2132, 76.3236, 18.9862, 138.725, 50565.8, 36129.2, 0.489173, 220.464
65.3692, 93.4554, 112.42, 19.3125, 141.152, 49863.9, 36818.9, 0.823841, 37.1619
67.8848, 89.2069, 33.8362, 50.2414, 139.897, 49891.1, 36796.4, 0.795252, 37.2984
618.818, 63.6047, 99.7821, 27.8894, 132.855, 50487.9, 36223.6, 0.422142, 397.015
795.107, 64.7217, 106.482, 52.1341, 123.924, 50528.5, 36181.4, 0.414475, 562.549
213.202, 101.319, 76.1088, 74.3287, 140.542, 50496.4, 36202.5, 0.64923, 153.129
211.982, 77.5, 67.2549, 59.5931, 134.074, 50447.7, 36252.9, 0.613446, 139.44
202.537, 63.1418, 78.6392, 32.3789, 134.227, 50556.5, 36145.5, 0.622309, 133.057
77.6393, 61.2969, 59.7109, 50.1563, 138.18, 50056.7, 36639.5, 0.735816, 40.6023
266.127, 71.2913, 126.852, 67.4744, 125.413, 50354.4, 36290.4, 0.575612, 178.28
174.11, 90.686, 70.2073, 71.8902, 138.046, 50505.4, 36136.6, 0.663954, 116.873
122.697, 60.0769, 83.7837, 47.0721, 132.779, 50217.6, 36428.2, 0.650657, 67.074
754.03, 65.7621, 79.3333, 48.3394, 133.437, 50443.8, 36228.8, 0.409942, 511.023
212.469, 66.4877, 101.963, 27.8186, 122.699, 50247.2, 36414.5, 0.605947, 137.362
67.2685, 73.1207, 82.8534, 51.1379, 136.086, 50222.4, 36436.7, 0.798855, 37.0419
240.577, 58.6726, 75.4956, 51.9204, 128.184, 50371.8, 36295.4, 0.578508, 154.39
422.033, 75.7, 107.8, 59.3302, 128.572, 50359.1, 36310.5, 0.519066, 304.879
58.4384, 75.0625, 92.9375, 20.9271, 137.333, 49911.1, 36749.6, 0.800784, 30.1019
88.4933, 79.3919, 61.6757, 36.5676, 140.541, 49909.9, 36756.8, 0.714839, 47.3099
68.6198, 77.9569, 55.75, 20.3362, 143.172, 50617.8, 36050.9, 0.779379, 36.7765
583.084, 69.6115, 143.126, 46.6738, 116.438, 50353.7, 36271.5, 0.481574, 442.451
650.844, 91.5917, 160.389, 31.24, 125.006, 50514.1, 36129.5, 0.474149, 509.755
126.709, 64.8263, 85.4746, 32.3432, 128.258, 50583.1, 36048.7, 0.712191, 80.6079
727.089, 57.6077, 85.4081, 15.9503, 131.861, 50456.9, 36203.9, 0.421298, 504.126
67.8603, 90.7759, 40.3707, 77.3017, 145.698, 50591.4, 35982.4, 0.798347, 37.4959
555.28, 59.6145, 104.356, 28.3655, 129.453, 50331, 36261.2, 0.46039, 384.354
161.198, 73.8639, 66.1424, 58.5696, 137.402, 49878.4, 36700.2, 0.677941, 107.424
1913.08, 56.3587, 85.8862, 14.3613, 133.146, 50519.8, 36105.2, 0.302244, 1307.4
258.234, 71.8524, 77.7028, 51.8622, 138.124, 50574.1, 36015.9, 0.588663, 176.236
1136.36, 54.2908, 88.3798, 13.7591, 130.926, 50451.1, 36154.4, 0.369508, 809.063
894.473, 75.1524, 117.253, 31.2907, 129.086, 50543.2, 36062.8, 0.423161, 692.442
70.2801, 85.4919, 52.1774, 71.2177, 140.476, 50200.8, 36385.4, 0.804379, 39.9681
198.832, 77.1489, 72.2686, 41.3059, 136.976, 50305.5, 36289.3, 0.628692, 131.419
296.257, 86.2956, 141.123, 28.4679, 131.762, 50467.5, 36126.8, 0.579357, 211.445
411.32, 88.6667, 134.834, 24.0324, 132.362, 50554.5, 36047.1, 0.540073, 311.331
233.26, 121.154, 81.7863, 56.9081, 135.316, 50298.9, 36299.2, 0.630836, 167.845
430.358, 63.5154, 117.095, 32.8756, 128.141, 50356.8, 36247.3, 0.463227, 264.673
100.751, 60.0543, 104.625, 26.5, 133.799, 50072, 36521.3, 0.742409, 60.829
73.4378, 72.5547, 48, 39.9297, 141.516, 49881.3, 36715.2, 0.781082, 40.8506
513.146, 62.9685, 112.352, 56.6545, 128.474, 50242.3, 36377.2, 0.471371, 353.735
102.655, 99.9479, 53.5104, 43.3906, 138.172, 50279.5, 36326.6, 0.75821, 64.5695
74.5168, 69.4083, 39.1, 21.4, 140.817, 49889, 36719.2, 0.713278, 36.4371
1492.44, 66.9118, 103.09, 25.3345, 132.334, 50476.4, 36101.6, 0.34117, 1080.38
449.237, 58.2787, 91.3053, 21.9245, 130.993, 50455.1, 36104.6, 0.519097, 334.858
69.7292, 64.2333, 41.7, 30.7583, 138.4, 49938.2, 36611.6, 0.77322, 37.2263
80.793, 69.3786, 119.614, 36.6929, 131.179, 50065.7, 36492.8, 0.745475, 43.9525
646.025, 56.2043, 80.6785, 28.7457, 134.151, 50387, 36200.6, 0.397552, 387.024
199.517, 78.9245, 180.086, 38.4583, 107.232, 50338.8, 36233.8, 0.637928, 135.021
1733, 56.2161, 93.8402, 17.551, 128.387, 50353.2, 36204.6, 0.315856, 1204.22
41.847, 83.9265, 43.0147, 54.0882, 140.471, 50558.4, 35958.6, 0.870292, 20.6665
37.7251, 62.7, 70.7333, 53.6667, 134.85, 50172.3, 36347.5, 0.851944, 17.1331
396.011, 78.4671, 141.116, 25.4073, 127.202, 50232.3, 36304.3, 0.543082, 296.574
307.09, 65.0917, 109.307, 21.475, 130.352, 50244.1, 36291.4, 0.565978, 215.462
149.469, 82.2899, 145.272, 28.7283, 125.326, 50239.3, 36299.7, 0.699977, 100.63
84.9816, 90.2763, 80.0789, 41.1974, 140.822, 50567.8, 35969.9, 0.793754, 52.0943
294.761, 78.466, 76.6565, 50.7228, 136.039, 50514.6, 36033.2, 0.574272, 207.088
234.801, 78.2759, 114.571, 62.6422, 132.228, 50218.8, 36328.9, 0.608382, 160.542
384.551, 77.9812, 185.347, 30.9962, 106.893, 50330.1, 36224.1, 0.54789, 287.571
87.1161, 65.6154, 62.5256, 58.75, 135.397, 50523.8, 35975.1, 0.759786, 50.6359
122.671, 72.1455, 134.514, 17.2864, 122.305, 49976.6, 36525.3, 0.696361, 74.2399
431.23, 75.5102, 158.906, 68.1364, 119.199, 50312.5, 36197.4, 0.522716, 318.226
359.869, 71.9148, 116.151, 38.764, 133.092, 50404.3, 36108.6, 0.530511, 248.046
740.385, 90.3231, 153.212, 25.835, 123.213, 50532.9, 35988, 0.451775, 575.233
888.97, 59.7164, 99.2169, 12.103, 128.818, 50356.1, 36170.2, 0.410188, 654.754
125.952, 62.0259, 41.2759, 38.9009, 140.466, 49905.7, 36606.9, 0.6847, 75.3066
53.4794, 75.6667, 38.2619, 74.119, 144.94, 49927.4, 36586, 0.794207, 26.0288
794.612, 64.9228, 114.842, 17.0282, 131.654, 50297.7, 36244.9, 0.42084, 575.018
344.823, 98.4025, 49.5565, 91.1229, 136.905, 50535.7, 35942.8, 0.558138, 251.062
77.1731, 54.2353, 86.0735, 10.4559, 131.757, 50123, 36348.7, 0.784011, 44.2543
910.568, 56.3792, 99.2143, 12.2315, 131.529, 50063, 36435.2, 0.365091, 569.96
437.975, 70.6849, 95.8094, 67.3219, 135.032, 50486.4, 36008.2, 0.5051, 309.395
139.775, 72.9063, 61.3164, 36.1328, 138.547, 50196.9, 36287.2, 0.680611, 87.2503
3045.01, 55.9011, 90.5606, 15.8591, 131.979, 50387.4, 36144.8, 0.263344, 2135.22
324.788, 74.8521, 172.602, 52.4695, 105.959, 50305.7, 36184.6, 0.56488, 233.673
188.863, 91.9763, 115.758, 39.5632, 132.837, 50521.2, 35935.2, 0.662736, 131.675
1429.54, 62.6913, 109.324, 19.8577, 125.265, 50338.3, 36144, 0.353955, 1070.26
331.888, 78.2349, 104.313, 13.256, 135.929, 50269.6, 36196.4, 0.569594, 244.404
335.907, 69.2978, 76.5525, 73.9429, 132.519, 50453.9, 36016, 0.531216, 224.134
201.705, 66.3245, 117.46, 57.9734, 128.205, 50231.4, 36234.1, 0.61336, 129.397
149.291, 70.0714, 109.879, 17.0464, 123.779, 50276.1, 36195.9, 0.695437, 99.4739
93.3684, 77.0476, 38.3512, 51.8214, 139.917, 49837.2, 36583.9, 0.75403, 55.5465
105.607, 66.0714, 51.6276, 166.204, 133.939, 50409.5, 36010.9, 0.738807, 64.8051
280.761, 69.5863, 139.213, 55.9842, 123.16, 50287.4, 36140.8, 0.586379, 198.631
111.789, 74.6827, 60.4567, 65.9183, 136.442, 49865, 36561.8, 0.735794, 70.1471
156.875, 59.0399, 93.8225, 26.8225, 135.645, 50207.2, 36223.4, 0.631855, 92.7963
153.724, 71.691, 152.75, 39.3889, 120.878, 50274.7, 36154.1, 0.674571, 99.2948
153.375, 62.75, 137.903, 17.8438, 113.997, 50401.2, 36028.3, 0.662392, 96.2896
337.813, 76.8018, 98.1391, 17.2012, 136.601, 50253.1, 36183.8, 0.555701, 241.852
122.943, 63.3202, 65.8333, 44.386, 139.961, 50020.1, 36409.9, 0.700648, 75.1762
247.722, 74.5551, 124.127, 22.8326, 133.148, 50324.9, 36112.5, 0.583045, 163.221
97.2034, 83.2443, 43.4773, 34.4773, 136.551, 49835.3, 36595.2, 0.750178, 58.552
102.322, 60.7448, 104.719, 34.7969, 128.703, 49930.2, 36500.9, 0.745739, 62.6768
61.1478, 56.24, 97.36, 25.39, 128.8, 50183.2, 36253.6, 0.799011, 32.1125
466.796, 81.3481, 106.015, 15.4804, 133.891, 50261.1, 36189.8, 0.524874, 360.618
368.091, 71.4472, 97.2986, 13.9111, 133.844, 50252.1, 36199.2, 0.529433, 255.814
622.438, 75.1623, 159.713, 40.0724, 119.739, 50289.1, 36169, 0.468721, 468.586
181.699, 75.7088, 106.673, 41.0714, 127.865, 50463.2, 35920.5, 0.659719, 123.408
334.543, 82.9783, 138.264, 38.7659, 130.477, 49885.7, 36502, 0.566897, 245.588
200.865, 58.359, 91.4149, 6.9016, 130.396, 50263.6, 36129.9, 0.621675, 131.213
432.358, 73.073, 164.964, 19.1095, 106.798, 50234.5, 36162.8, 0.527386, 323.767
61.7681, 62.1296, 56.3241, 30.3241, 139.435, 50051.8, 36337.2, 0.809111, 33.2225
586.785, 56.4784, 81.7147, 25.5118, 136.304, 50358.8, 36057.3, 0.401389, 339.892
36.7457, 61.8833, 96.55, 6.56667, 128.417, 50099.1, 36303.9, 0.868316, 16.9473
201.475, 85.7214, 49.3906, 56.0677, 140.279, 49850.9, 36559.9, 0.623031, 132.242
116.593, 65.7924, 151.415, 22.8774, 119.693, 50246.2, 36162.7, 0.728567, 73.6184
114.402, 54.6755, 134.484, 15.4574, 106.346, 50090.1, 36319.9, 0.667438, 62.7396
148.784, 53.2609, 88.9529, 7.95652, 123.793, 49933.6, 36481, 0.667179, 92.9973
95.3654, 77.1047, 49.8721, 49.9767, 137.308, 50480.3, 35934.9, 0.76012, 58.0341
203.978, 85.0619, 151.577, 19.6436, 128.25, 50334.7, 36008.8, 0.646295, 142.329
1943.88, 55.9812, 87.845, 19.721, 132.378, 50295.5, 36085.2, 0.309602, 1388.31
240.552, 86.9508, 147.248, 20.9611, 125.211, 50347.6, 36007.2, 0.626333, 173.898
76.5915, 83.9632, 61.7794, 67.8824, 138.088, 50402.3, 35949.9, 0.788216, 44.1075
88.6722, 70.6149, 105.142, 88.6419, 140.378, 50108.6, 36248.5, 0.71727, 47.6957
37.264, 57.2679, 90.1429, 6.75, 125.232, 50457.6, 35898.5, 0.87016, 17.3623
221.519, 63.7551, 75.2727, 53.4318, 134.245, 50444.5, 35923.2, 0.562771, 130.884
396.045, 58.6073, 96.8774, 13.3962, 129.667, 50252.3, 36121.9, 0.552766, 304.581
157.408, 81.0705, 133.926, 29.4679, 126.785, 49877.3, 36494.1, 0.691725, 106.835
168.497, 75.2733, 61.4067, 54.5033, 137.44, 49847.7, 36529.3, 0.622184, 100.934
68.6591, 69.2417, 112.542, 47.5667, 136.675, 49888.3, 36481.3, 0.807533, 38.8206
287.456, 80.9443, 130.382, 60.0253, 129.172, 50350.6, 36030.6, 0.590176, 207.779
300.156, 60.7255, 94.2631, 58.9575, 133.297, 50145.3, 36169.6, 0.579212, 215.551
127.024, 57.6314, 97.1017, 15.7203, 133.377, 49820.6, 36489.2, 0.710913, 80.691
194.777, 84.3711, 151.812, 45.2577, 122.466, 49967.6, 36347.8, 0.658115, 136.469
56.2508, 74.6087, 75.2391, 80.7826, 138.13, 50175.6, 36136.1, 0.83537, 30.2891
736.934, 64.2629, 80.3569, 68.7466, 135.317, 49842.4, 36495.3, 0.424229, 519.778
237.399, 65.4693, 99.7127, 75.9912, 137.079, 50080.8, 36242.9, 0.589068, 155.504
404.8, 81.5424, 132.124, 64.6085, 131.434, 50107.4, 36220, 0.538711, 302.809
125.497, 63.7328, 95.9612, 61.0819, 137.095, 49852.5, 36469.7, 0.699453, 77.3324
286.064, 90.6946, 148.836, 35.0604, 137.577, 50033, 36295.1, 0.603167, 213.12
281.059, 77.9692, 120.654, 46.4457, 130.098, 50428.9, 35903.9, 0.574476, 192.92
129.445, 71.9655, 111.685, 71.9957, 138.237, 49985.3, 36344.2, 0.681305, 77.8778
107.817, 84.995, 134.015, 74.695, 133.65, 50001.5, 36327.6, 0.74056, 67.0875
139.942, 72.2852, 122.219, 18.4414, 137.004, 50024.2, 36307.8, 0.682972, 87.8619
565.192, 77.8066, 120.72, 62.2317, 132.792, 50325, 36021.1, 0.467247, 403.54
100.881, 98.0677, 137.667, 47.0417, 136.63, 50369.3, 35961.1, 0.76234, 63.4177
177.74, 59.4937, 71.4747, 80.4304, 139.487, 50140.5, 36196, 0.60253, 104.213
303.708, 66.2676, 102.408, 52.7025, 134.632, 49853.1, 36494.7, 0.542384, 198.801
53.7183, 76.8182, 118.852, 24.5795, 141.852, 49969.1, 36303.8, 0.833792, 28.1867
191.079, 54.5055, 79.5357, 17.1841, 129.874, 50379.7, 35901.5, 0.629046, 123.913
65.1029, 75.7589, 112.5, 12.125, 123.634, 49856.4, 36418.1, 0.829952, 37.3468
317.217, 77.5552, 126.345, 86.7607, 131.506, 50098.9, 36186.9, 0.58118, 235.382
84.0171, 68.4013, 103.664, 90.1776, 137.013, 50081.6, 36196.6, 0.788446, 50.6971
266.877, 66.4916, 91.5, 58.7164, 137.513, 50190.5, 36101.1, 0.538493, 161.998
90.5266, 71.8, 130.906, 72.7625, 128.156, 49978.5, 36304, 0.731212, 50.641
200.457, 64.1495, 79.0747, 49.0593, 134.281, 49919.2, 36372.2, 0.618486, 129.807
92.3188, 66.7622, 98.8719, 32.8963, 129.671, 50136.7, 36149.8, 0.755631, 54.7865
137.467, 70.6557, 115.094, 79.0861, 138.398, 50108.7, 36187, 0.669788, 83.0764
102.505, 80.8594, 121.677, 50.2917, 136.339, 50008.3, 36293.1, 0.760224, 64.6853
265.484, 69.998, 111.791, 44.0315, 133.815, 50209.2, 36100.2, 0.564586, 172.555
215.774, 78.105, 141.762, 40.7375, 130.235, 49989.8, 36317, 0.597258, 137.567
160.773, 64.9357, 96.9643, 39.625, 136.146, 50384.6, 35923.8, 0.602473, 89.6397
110.955, 80.3922, 75.1863, 96.1912, 140.373, 50291.2, 36015, 0.734189, 69.1367
182.032, 65.8362, 102.968, 67.3247, 129.448, 49833.8, 36476.1, 0.644909, 119.603
118.284, 62.9352, 106.653, 32.7685, 128.023, 49875.8, 36363, 0.698126, 70.5607
32.8459, 70.9038, 125.269, 26.8654, 126.596, 50356.5, 35879.6, 0.869056, 14.3406
243.056, 83.8297, 123.179, 60.5862, 130.614, 50347.1, 35902.2, 0.580233, 157.485
458.093, 70.8025, 109.529, 76.7132, 138.598, 50080.3, 36173.6, 0.486244, 312.597
131.203, 64.0431, 80.3621, 65.7543, 134.241, 49868.6, 36374.7, 0.672442, 77.9237
183.091, 63.006, 101.72, 62.8494, 135.934, 50049.1, 36206.5, 0.611001, 111.259
211.519, 72.9951, 130.574, 64.3554, 124.699, 50357.1, 35898.4, 0.625642, 143.149
82.3697, 74.3125, 53.0903, 141.951, 137, 49882.1, 36369.7, 0.755299, 46.1427
93.0185, 73.2857, 63.0833, 63.1845, 141.619, 50158.4, 36094.2, 0.763991, 56.3326
169.04, 77.3117, 77.0779, 73.6299, 135.737, 49848.5, 36409.8, 0.633279, 104.148
652.526, 76.2873, 120.418, 74.4383, 136.36, 50099.8, 36173.2, 0.446762, 468.042
88.4502, 92.5125, 66.4125, 99.3063, 140.325, 50191.9, 36074.8, 0.777787, 53.6554
1579.05, 62.5087, 96.2293, 44.1048, 136.529, 50046.6, 36249.5, 0.33675, 1153
182.806, 62.4655, 78.6437, 103.552, 136.997, 49893.9, 36377.4, 0.629586, 116.102
115.044, 72.9951, 52.2402, 71.0931, 136.294, 49845.1, 36366.3, 0.702102, 68.2607
1959.1, 56.6222, 88.8339, 34.1072, 134.631, 50022.2, 36231.5, 0.297759, 1324.81
75.5443, 79.3235, 58.7941, 68.2059, 134.456, 49853.4, 36358, 0.787122, 43.116
99.5128, 74.8466, 117.398, 33.8466, 132.483, 49909, 36303.8, 0.73782, 59.1586
142.777, 86.3246, 55.5037, 126.466, 141.22, 50154.8, 36061.7, 0.692236, 92.3932
329.399, 64.9969, 90.2302, 75.657, 139.322, 49997.9, 36230.2, 0.54655, 227.144
39.6131, 78.0625, 102.047, 72.0469, 136.391, 49827.8, 36388, 0.878125, 19.2915
205.269, 78.4853, 118.86, 53.9853, 135.069, 50136.2, 36087.3, 0.638871, 141.214
164.915, 64.4267, 94.2667, 84.31, 137.577, 50183.2, 36040.4, 0.632231, 100.11
131.012, 70.6535, 115.461, 69.3289, 134.789, 50055.7, 36167.4, 0.651393, 74.1318
9204.5, 56.4345, 89.3924, 16.9718, 131.933, 50249.8, 36059.4, 0.190973, 6929.99
52.3012, 82.9886, 63.6136, 105.841, 140.864, 49827.6, 36395.2, 0.839147, 27.34
229.785, 79.7234, 116.947, 91.1704, 130.562, 49890.1, 36344.1, 0.611785, 156.731
235.341, 62.0069, 94.1743, 41.7913, 135.739, 49978.9, 36251.7, 0.585331, 152.027
71.4447, 74.0887, 37.7984, 55.0645, 138.282, 49814.2, 36410.9, 0.79155, 39.9895
392.632, 59.776, 86.4295, 26.9876, 133.1, 49989.8, 36248.4, 0.536613, 287.571
525.527, 62.2917, 104.343, 50.624, 133.107, 49974.8, 36273.4, 0.463976, 358.022
695.558, 71.264, 111.397, 27.4544, 133.501, 50168.2, 36021.8, 0.438516, 500.901
520.86, 82.9135, 133.413, 67.3032, 133.739, 50050, 36139.7, 0.480394, 372.178
147.737, 62.5634, 65.2948, 43.3881, 140.28, 50010.3, 36164.4, 0.636672, 85.7791
987.463, 56.8083, 94.0605, 35.9739, 133.114, 49955.9, 36248.2, 0.358833, 627.181
182.059, 68.3989, 72.9017, 58.5899, 137.447, 50130.8, 36053.1, 0.652005, 121.61
423.445, 55.892, 90.7002, 14.0959, 128.62, 50282.1, 35917.4, 0.499126, 288.925
166.649, 69.0994, 95.3173, 89.8397, 134.577, 49872.9, 36319.5, 0.65144, 106.363
82.2528, 79.8355, 58.5789, 119.27, 137.467, 49885.5, 36305.3, 0.783433, 48.641
128.379, 70.5134, 78.4554, 55.5625, 137.125, 49899.7, 36297.7, 0.647636, 71.287
1652.38, 56.4371, 91.0361, 15.0399, 129.847, 50229.5, 36004.2, 0.337555, 1238.67
46.7152, 78.4737, 48.4474, 85.4474, 136.316, 50048.7, 36087.9, 0.850634, 23.5546
178.963, 72.4878, 103.985, 53.9055, 135.506, 50124, 36020, 0.616046, 108.853
110.103, 80.2647, 59.8431, 96.4069, 141.696, 49863.6, 36281.1, 0.738951, 69.0072
123.811, 78.2356, 52.5817, 75.6058, 134.606, 49816.7, 36333.7, 0.654912, 68.6572
91.7688, 85.6071, 89.6369, 118.53, 135.577, 49945.6, 36207.4, 0.768024, 55.6389
905.195, 53.9749, 86.7831, 15.9158, 127.239, 50260.7, 35913.9, 0.410327, 673.105
132.702, 63.678, 88.3475, 33.6864, 131.347, 49956.3, 36203, 0.673887, 79.5192
319.708, 65.3997, 84.0164, 42.9556, 133.789, 50216.8, 35956.5, 0.530495, 207.695
186.928, 72.7069, 58.4425, 60.8017, 137.759, 49983.8, 36184.4, 0.620749, 117.533
2931.5, 59.1232, 92.4852, 14.9046, 131.658, 50198.3, 36012.2, 0.278805, 2197.14
112.424, 78.14, 66.09, 56.79, 142.655, 50150.1, 36015.8, 0.701873, 65.9098
95.4398, 77.5581, 52.0058, 37.936, 141.634, 49937, 36229.5, 0.762054, 58.324
83.4919, 65.0857, 79.7143, 62.8286, 131.979, 49851.3, 36255.4, 0.738965, 45.5697
202.146, 67.1912, 98.9412, 35.6147, 132.265, 49894.4, 36219.2, 0.559023, 112.957
290.92, 75.8654, 124.717, 54.6066, 132.502, 50001.7, 36116.5, 0.581934, 207.131
444.399, 58.0255, 77.3265, 36.7051, 135.538, 50011.5, 36123.7, 0.471352, 285.07
142.353, 79.7948, 125.336, 88.4552, 132.526, 50111.7, 36007.6, 0.695192, 92.5723
318.809, 80.1899, 69.7896, 42.6503, 135.595, 49984.8, 36151.8, 0.554036, 220.738
2065.05, 55.3456, 87.8498, 16.0073, 128.495, 50236.2, 35924.7, 0.314125, 1553.55
97.6008, 72.2333, 50.7833, 119.294, 136.594, 49852.1, 36280.5, 0.747896, 58.643
381.885, 63.4566, 96.4566, 28.0487, 133.78, 50151, 35994, 0.51697, 260.838
399.986, 58.9694, 95.3738, 16.75, 125.7, 50120.7, 35955.9, 0.525886, 286.865
2088.1, 56.007, 80.0075, 33.8721, 130.348, 50190.2, 35923.5, 0.296486, 1448.46
1427.48, 59.9544, 81.8027, 30.9368, 132.675, 50163, 35947.3, 0.338567, 999.064
239.936, 73.9918, 115.459, 64.5451, 135.236, 50089.1, 35989.9, 0.626586, 173.336
407.364, 87.896, 106.344, 55.453, 136.306, 49973.9, 36108.7, 0.517337, 287.679
347.148, 73.0028, 107.402, 51.4446, 135.92, 49964.5, 36117.9, 0.558609, 253.927
251.441, 97.2362, 139.728, 72.626, 132.829, 50060.8, 36021.6, 0.617149, 181.766
109.824, 68.9063, 90.0729, 104.646, 137.911, 50083.5, 35995.9, 0.740697, 68.9888
404.665, 83.8291, 128.224, 79.2581, 134.427, 50091.7, 36002.8, 0.547988, 310.509
301.163, 59.472, 84.242, 25.456, 131.06, 49968, 36132.3, 0.472977, 159.859
168.549, 87.6349, 67.0066, 32.1217, 139.52, 49913.3, 36188.6, 0.620121, 100.479
239.525, 67.1977, 104.541, 53.8091, 133.264, 49980.7, 36120.6, 0.577452, 152.959
56.4395, 74.6042, 49.9896, 96.7188, 135.167, 49843.5, 36255, 0.819154, 29.5594
142.908, 70.8135, 106.504, 46.2421, 136.948, 49991, 36114.9, 0.658688, 85.8769
183.586, 63.5382, 102.906, 13.5235, 128.697, 49957.2, 36038.9, 0.61895, 113.898
72.739, 72.7258, 96.9677, 19.6774, 126.315, 50068.9, 35926.7, 0.803771, 42.0362
61.4402, 81.5648, 41.1204, 50.6204, 139.12, 50025, 35974.4, 0.826155, 34.0052
60.335, 70.5769, 56.6635, 25.375, 131.962, 49876.4, 36124.5, 0.82494, 33.0189
54.3011, 79.2609, 50.4457, 56.5217, 142.967, 50025.9, 35985.3, 0.842387, 29.0907
363.568, 83.1379, 143.477, 17.2075, 133.633, 49997.2, 36024.3, 0.565485, 277.194
63.4127, 79.5865, 36.9135, 98.2308, 139.587, 49885.9, 36148.2, 0.780325, 32.7304
173.165, 63.75, 59.5513, 112.718, 139.141, 50061.8, 35978.7, 0.615422, 103.449
323.581, 60.6016, 79.3048, 30.8597, 129.382, 50109.6, 35939.7, 0.533629, 213.357
85.9415, 95.7697, 75.4605, 66.8553, 137.526, 50102.4, 35938.5, 0.781016, 51.7092
114.485, 58.5686, 68.9265, 49.8922, 134.887, 50140.9, 35900.4, 0.702463, 67.8161
158.397, 54.8233, 68.4933, 30.7367, 130.29, 50152.8, 35898.7, 0.6481, 97.8042
190.358, 71.0964, 91.3646, 90.7109, 137.044, 50055.8, 35999.1, 0.661861, 132.978
200.186, 79.6909, 99.6021, 46.9274, 139.237, 49887.8, 36175.3, 0.61663, 128.962
42.419, 79.5441, 36.9118, 110, 134.882, 49855.3, 36200.5, 0.870568, 21.1018
49.116, 61.5658, 40.8421, 106.303, 135.934, 49847.8, 36210.6, 0.751013, 21.0659
159.755, 75.52, 74.96, 66.1833, 136.317, 49896.2, 36167.7, 0.677326, 105.841
